;video_id;title;channel_title;category_id;publish_time;thumbnail_link;video_error_or_removed;description
0;yZ3GlUDdrqg;Jurassic World: Fallen Kingdom - Trailer Thursday (Zach King Trailer Tease) (HD);Universal Pictures;24;2017-12-05T21:37:25Z;https://i.ytimg.com/vi/yZ3GlUDdrqg/default.jpg;False;It's been three years since theme park and luxury resort, Jurassic World was destroyed by dinosaurs out of containment. Isla Nublar now sits abandoned by ...
1;BynD1PEVAB4;"Marvel Studios&#39; Thor: Ragnarok - Chaos Trailer";Marvel Entertainment;24;2017-11-11T19:00:00Z;https://i.ytimg.com/vi/BynD1PEVAB4/default.jpg;False;Want to see what true power really looks like?” Watch a special look at #ThorRagnarok, in theaters NOW! Get tickets: https://fandan.co/2y9whuN ▻ Subscribe to ...
2;-HGehdW3DoM;"Егор, Яна, Орест – &quot;На раёне&quot; – бои – Голос. Діти 4 сезон";Голос країни;24;2017-12-03T19:42:41Z;https://i.ytimg.com/vi/-HGehdW3DoM/default.jpg;False;"Егор, Яна, Орест из команды Время и Стекло исполнили песню ""На раёне"" Потапа и Насти Каменских в 5 эфире 4 сезона Голос. Дети. Смотреть ..."
3;jNuBENs33Xc;"Елизавета, Александра, Нино – &quot;Имя 505&quot; –  бои – Голос. Дети 4 сезон";Голос країни;24;2017-12-03T21:29:05Z;https://i.ytimg.com/vi/jNuBENs33Xc/default.jpg;False;"Елизавета, Александра, Нино из команды Монатика исполнили песню ""Имя 505"" группы ""Время и Стекло"" в 5 эфире 4 сезона Голос. Дети. Смотреть ..."
4;RLCVCp2sJe0;"София, Игорь, Мария-Даниэла – &quot;Believer&quot; – бои – Голос. Діти 4 сезон";Голос країни;24;2017-12-03T19:13:01Z;https://i.ytimg.com/vi/RLCVCp2sJe0/default.jpg;False;"София, Игорь, Мария-Даниэла из команды Время и Стекло исполнили песню ""Believer"" Imagine Dragons в 5 эфире 4 сезона Голос. Дети. Смотреть ..."
5;qEMjAf_Bf-g;Jurassic World: Fallen Kingdom - Watch The Trailer Now! (Go Behind The Scenes) (HD);Universal Pictures;24;2017-12-06T15:42:16Z;https://i.ytimg.com/vi/qEMjAf_Bf-g/default.jpg;False;Jurassic World: Fallen Kingdom - Watch the trailer now. In Theaters June 22, 2018 https://www.jurassicworld.com.
6;Hly0rD5MO_M;"Данэлия Тулешова &quot;Rise up&quot; – нокауты – Голос. Дети 4 сезон";Голос країни;24;2017-12-10T20:00:48Z;https://i.ytimg.com/vi/Hly0rD5MO_M/default.jpg;False;"Данэлия Тулешова из команды Монатика исполнила песню ""Rise up"" Andra Day в 6 эфире 4 сезона Голос. Дети. Смотрите полные версии выступлений ..."
7;285PPtIgV7I;"Данэлия, Кристина, Касиния – &quot;Of the night&quot; –  бои – Голос. Дети 4 сезон";Голос країни;24;2017-12-03T20:07:07Z;https://i.ytimg.com/vi/285PPtIgV7I/default.jpg;False;"Данэлия, Кристина, Касиния из команды Монатика исполнили песню ""Of the night"" Bastille в 5 эфире 4 сезона Голос. Дети. Смотреть онлайн Голос. Дети ..."
8;F6umMRANVg4;Carly Fleischmann On Becoming First Nonverbal Talk Show Host | Night Of Too Many Stars | HBO;HBO;24;2017-11-19T18:00:03Z;https://i.ytimg.com/vi/F6umMRANVg4/default.jpg;False;Carly Fleischmann wants to be the world's first autistic talk show host and interviews James Van Der Beek, Grace Helbig and more. Stream Night of Too Many ...
9;14CfQnl6ruQ;"ADEM Dance Crew Semi-Final 2 | Asia&#39;s Got Talent 2017";Asia's Got Talent;24;2017-11-23T14:07:28Z;https://i.ytimg.com/vi/14CfQnl6ruQ/default.jpg;False;Vote #AGTVote9 to send ADEM Dance Crew to the Grand Final! To vote: 1) Create a Facebook post with the hashtag #AGTVote9 , OR 2) Go to @Asiasgottalent ...
10;vSq1NlX8y_A;"Валерия, Катерина, Катерина – &quot;Faded&quot; – бои – Голос. Діти 4 сезон";Голос країни;24;2017-12-03T21:19:11Z;https://i.ytimg.com/vi/vSq1NlX8y_A/default.jpg;False;"Валерия, Катерина, Катерина из команды Натальи Могилевской исполнили песню ""Faded"" Алана Уокера в 5 эфире 4 сезона Голос. Дети. Смотреть ..."
11;jBhHE3CY46A;LEGO® MARVEL SUPER HEROES 2 Launch Trailer;Marvel Entertainment;24;2017-11-14T11:00:02Z;https://i.ytimg.com/vi/jBhHE3CY46A/default.jpg;False;In this all-new, epic adventure, the time-travelling Super Villain Kang the Conqueror has stolen numerous Marvel cities and locations ripped from time and space ...
12;mNifV9IVtfs;"Asia, Your Winner Is... | Asia&#39;s Got Talent 2017";Asia's Got Talent;24;2017-12-14T14:16:57Z;https://i.ytimg.com/vi/mNifV9IVtfs/default.jpg;False;Asia, you've voted - give it up for the winner of Asia's Got Talent Season 2 winner is THE SACRED RIANA! Subscribe for the latest uploads ...
13;j51ps4KkjeU;Viriya Rici Judges’ Audition Epi 3 Highlights | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-03T12:30:00Z;https://i.ytimg.com/vi/j51ps4KkjeU/default.jpg;False;Break-dancer Viriya Rici from Indonesia has the swag, and the cuteness to boot! Everyone say “AWWW”. Subscribe for the latest uploads ...
14;jXeo0aV00vk;"Александр, Ангелина, Вероника – &quot;Ой у гаю, при Дунаю&quot; – бои – Голос. Діти 4 сезон";Голос країни;24;2017-12-03T21:00:31Z;https://i.ytimg.com/vi/jXeo0aV00vk/default.jpg;False;"Александр, Ангелина, Вероника из команды Время и Стекло исполнили украискую народную песню ""Ой у гаю, при Дунаю"" в 5 эфире 4 сезона Голос."
15;MG-bvSY2f_4;The Sacred Riana Semi-Final 2 | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-23T14:07:40Z;https://i.ytimg.com/vi/MG-bvSY2f_4/default.jpg;False;Vote #AGTVote11 to send The Sacred Riana to the Grand Final! To vote: 1) Create a Facebook post with the hashtag #AGTVote11 , OR 2) Go to ...
16;5unBUEviO54;Neil Rey Garcia Llanes Semi-Final 1 | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-16T14:11:18Z;https://i.ytimg.com/vi/5unBUEviO54/default.jpg;False;Vote #AGTVote6 to send beatboxer Neil Rey Garcia to the Grand Final! To vote: 1) Create a Facebook post with the hashtag #AGTVote6 , OR 2) Click on ...
17;MDOtD8gBaAo;"The Sacred Riana Spooked Jay Park - Results Show | Asia&#39;s Got Talent 2017";Asia's Got Talent;24;2017-12-14T14:58:18Z;https://i.ytimg.com/vi/MDOtD8gBaAo/default.jpg;False;The Sacred Riana did it again - we are still reeling from shock. HOW, WHAT, WHY?! Subscribe for the latest uploads ▻ http://bit.ly/AsiasGotTalent_YT ASIA'S ...
18;n7FZWOg-4Hw;"Give It Up For Jay Park x Yultron “Forget about Tomorrow&quot; - Results Show | Asia&#39;s Got Talent 2017";Asia's Got Talent;24;2017-12-14T14:49:13Z;https://i.ytimg.com/vi/n7FZWOg-4Hw/default.jpg;False;Our bae Jay Park drops his new single, right here, on Asia's Got Talent. We'll Forget About Tomorrow because this is the only moment we want to remember.
19;Wj-hVo3aqWY;The Sacred Riana Grand Final | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-12-07T17:06:59Z;https://i.ytimg.com/vi/Wj-hVo3aqWY/default.jpg;False;Wishing for scary illusionist The Sacred Riana to win Asia's Got Talent Season 2? Get into action and vote #AGTVote11 now! To vote: 1) Create a Facebook post ...
20;CORaN1FubfA;"Яна Горная &quot;Set Fire To The Rain&quot; – нокауты – Голос. Дети 4 сезон";Голос країни;24;2017-12-10T19:30:19Z;https://i.ytimg.com/vi/CORaN1FubfA/default.jpg;False;"Яна Горная из команды Время и Стекло исполнила песню ""Set Fire To The Rain"" Adele в 6 эфире 4 сезона Голос. Дети. Смотрите полные версии ..."
21;6IS2AIls2RI;"Владислава, Полина, Вероника – &quot;Меседж&quot; –  бои – Голос. Дети 4 сезон";Голос країни;24;2017-12-03T19:32:07Z;https://i.ytimg.com/vi/6IS2AIls2RI/default.jpg;False;"Владислава, Полина, Вероника из команды Монатика исполнили песню ""Меседж"" Натальи Могилевской в 5 эфире 4 сезона Голос. Дети. Смотреть ..."
22;5bIGOm4IIzY;"Вероника Коваленко &quot;На стиле&quot; – нокауты – Голос. Дети 4 сезон";Голос країни;24;2017-12-10T19:41:57Z;https://i.ytimg.com/vi/5bIGOm4IIzY/default.jpg;False;"Вероника Коваленко из команды Монатика исполнила песню ""На стиле"" группы ""Время и Стекло"" в 6 эфире 4 сезона Голос. Дети. Смотрите полные ..."
23;PHY-aDLZEVQ;"Les derniers mots de Jean d&#39;Ormesson";La Grande Librairie;24;2017-12-08T09:05:30Z;https://i.ytimg.com/vi/PHY-aDLZEVQ/default.jpg;False;Héloïse d'Ormesson évoque le dernier livre de son père qui doit paraître début 2018.
24;fbwWGQ6n9Dw;"Александр Гук &quot;Still Loving You&quot; – нокауты – Голос. Дети 4 сезон";Голос країни;24;2017-12-10T19:18:09Z;https://i.ytimg.com/vi/fbwWGQ6n9Dw/default.jpg;False;"Александр Гук из команды Время и Стекло исполнил песню ""Still Loving You"" Scorpions в 6 эфире 4 сезона Голос. Дети. Смотрите полные версии ..."
25;KegMdBybz3I;"Нино Басилая &quot;Иные&quot; – нокауты – Голос. Дети 4 сезон";Голос країни;24;2017-12-10T20:15:42Z;https://i.ytimg.com/vi/KegMdBybz3I/default.jpg;False;"Нино Басилая из команды Монатика исполнила песню ""Иные"" Джамалы в 6 эфире 4 сезона Голос. Дети. Смотрите полные версии выступлений по ..."
26;UVDgHC2qMx4;Noeline ‘ Halo ‘ de Beyoncé Audition à l’aveugle The Voice Afrique francophone 2017;The Voice Afrique;24;2017-11-11T21:44:50Z;https://i.ytimg.com/vi/UVDgHC2qMx4/default.jpg;False;The Voice Afrique francophone 2017.
27;v9gXCiKR7mQ;"Даника, Анна, Эрнест – &quot;Rockabye&quot; – бои – Голос. Діти 4 сезон";Голос країни;24;2017-12-03T19:21:20Z;https://i.ytimg.com/vi/v9gXCiKR7mQ/default.jpg;False;"Даника, Анна, Эрнест из команды Натальи Могилевской исполнили песню ""Rockabye"" Clean Bandit в 5 эфире 4 сезона Голос. Дети. Смотреть онлайн ..."
28;1VbXzjUa9yk;Время и Стекло - На Стиле. Голос. Діти 4;Голос країни;24;2017-11-26T20:04:40Z;https://i.ytimg.com/vi/1VbXzjUa9yk/default.jpg;False;"Группа ""Время и Стекло"" исполнила песню ""На Стиле"". Смотреть онлайн Голос. Дети 4 сезон 4 выпуск от 26.11.2017 - выбор вслепую."
29;dEKsPyNh4sw;Thor: Ragnarok - R.I.P. Mjolnir (Hammer);Marvel Entertainment;24;2017-11-08T23:43:45Z;https://i.ytimg.com/vi/dEKsPyNh4sw/default.jpg;False;We were not worthy. ▻ Subscribe to Marvel: http://bit.ly/WeO3YJ Follow Marvel on Twitter: ‪https://twitter.com/marvel Like Marvel on FaceBook:‬ ...
30;awoBk5gc4-k;Neil Rey Garcia Llanes Judges’ Audition Epi 5 Highlights | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-10T14:00:01Z;https://i.ytimg.com/vi/awoBk5gc4-k/default.jpg;False;BREAKING NEWS: Philippines #HumanBeatbox Neil Rey Garcia Llanes makes a comeback on Asia's Got Talent with 6 NEW SOUNDS! Subscribe for the latest ...
31;heS9cfzamlU;Junior Eurovision stars who made it to the Eurovision Song Contest stage;Eurovision Song Contest;24;2017-11-24T16:00:04Z;https://i.ytimg.com/vi/heS9cfzamlU/default.jpg;False;This weekend, the 2017 Junior Eurovision Song Contest takes place in Tbilisi, Georgia. In the recent history, we have seen artists who performed in both ...
32;JNCuud0aZu4;"Александр Миненок &quot;Закрили твої очі&quot; – нокауты – Голос. Дети 4 сезон";Голос країни;24;2017-12-10T19:11:06Z;https://i.ytimg.com/vi/JNCuud0aZu4/default.jpg;False;"Александр Миненок из команды Время и Стекло исполнил песню ""Закрили твої очі"" Тины Кароль в 6 эфире 4 сезона Голос. Дети. Смотрите полные ..."
33;LP24wxKMKX8;"Дарина, Денис, Святослав, Дарина – &quot;Maria Maria&quot; –  бои – Голос. Дети 4 сезон";Голос країни;24;2017-12-03T21:09:59Z;https://i.ytimg.com/vi/LP24wxKMKX8/default.jpg;False;"Дарина, Денис, Святослав, Дарина из команды Монатика исполнили песню ""Maria Maria"" Santana в 5 эфире 4 сезона Голос. Дети. Смотреть онлайн ..."
34;8_le5MUzsSE;AVENGERS: NO SURRENDER Teaser Trailer;Marvel Entertainment;24;2017-11-07T20:00:01Z;https://i.ytimg.com/vi/8_le5MUzsSE/default.jpg;False;The end of the Avengers Era as we know it is arriving…and it all starts in AVENGERS #675 with AVENGERS: NO SURRENDER! Co-written by Mark Waid, ...
35;ZWutMU_CMKY;Sobhi Shaker Judges’ Audition Epi 5 Highlights | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-09T12:42:36Z;https://i.ytimg.com/vi/ZWutMU_CMKY/default.jpg;False;We are awestruck. Sobhi Shaker definitely BLEW OUR MINDS with his magic at the Judges' Auditions! Subscribe for the latest uploads ...
36;1q-GKqj-IFE;"218 Dance Crew Semi-Final 2 | Asia&#39;s Got Talent 2017";Asia's Got Talent;24;2017-11-23T14:08:38Z;https://i.ytimg.com/vi/1q-GKqj-IFE/default.jpg;False;Vote #AGTVote13 to send 218 Dance Crew to the Grand Final! To vote: 1) Create a Facebook post with the hashtag #AGTVote13 , OR 2) Go to @Asiasgottalent ...
37;d5exSS74Lh0;HOTEL TRANSYLVANIA 3: SUMMER VACATION - Official Teaser (HD);Sony Pictures Entertainment;24;2017-11-16T17:00:03Z;https://i.ytimg.com/vi/d5exSS74Lh0/default.jpg;False;Hotel Transylvania 3: Summer Vacation is in theaters July 13, 2018. Subscribe to Sony Pictures for exclusive video updates: http://bit.ly/SonyPicsSubscribe ...
38;QHEKrFFYa60;[MV] MIXNINE(믹스나인) _ JUST DANCE (prod. by TEDDY);1theK (원더케이);24;2017-11-02T10:30:01Z;https://i.ytimg.com/vi/QHEKrFFYa60/default.jpg;False;[MV] MIXNINE(믹스나인) _ JUST DANCE (prod. by TEDDY) *English subtitles are now available. (Please click on 'CC' button or activate 'Interactive Transcript' ...
39;7hD3kINp0kM;Nyamgeral Gankhuyag Judges’ Auditions Epi 4 Highlights | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-02T13:01:49Z;https://i.ytimg.com/vi/7hD3kINp0kM/default.jpg;False;Not only did Nyamgeral Gankhuyag's audition hit the mark, her beautiful aura also stole our hearts! Subscribe for the latest uploads ...
40;I_HrI8udwvU;"All Hail Queen Anggun&#39;s &quot;What We Remember&quot; - Results Show | Asia&#39;s Got Talent 2017";Asia's Got Talent;24;2017-12-14T14:43:17Z;https://i.ytimg.com/vi/I_HrI8udwvU/default.jpg;False;What We Remember - that Anggun's FOREVER OUR QUEEN! Subscribe for the latest uploads ▻ http://bit.ly/AsiasGotTalent_YT ASIA'S GOT TALENT ON ...
41;L_UXsxZwykk;Syah Riszuan Judges’ Audition Epi 4 Highlights | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-03T13:30:00Z;https://i.ytimg.com/vi/L_UXsxZwykk/default.jpg;False;Believe us when we say Syah Riszuan from Singapore has the smoothest voice ever. You HAVE TO hear it now! Subscribe for the latest uploads ...
42;epL5EFvZ_6I;Akira Kimura Semi-Final 3 | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-30T14:08:46Z;https://i.ytimg.com/vi/epL5EFvZ_6I/default.jpg;False;Vote #AGTVote21 to send Akira Kimura to the Grand Final! To vote: 1) Create a Facebook post with the hashtag #AGTVote21 , OR 2) Go to @Asiasgottalent ...
43;W4CB5SeBGkI;"Star Wars: The Last Jedi &quot;Awake&quot; (:45)";Star Wars;24;2017-11-02T01:59:40Z;https://i.ytimg.com/vi/W4CB5SeBGkI/default.jpg;False;Darkness rises… and light to meet it. See Star Wars: The Last Jedi in theaters December 15th. Get tickets now: http://www.fandango.com/lastjedi. Visit Star Wars ...
44;MXsjPo8Fdf0;Marvel Top 10 Bad Parents;Marvel Entertainment;24;2017-11-17T19:00:01Z;https://i.ytimg.com/vi/MXsjPo8Fdf0/default.jpg;False;About Marvel Top 10: Find out who or what is the best of the best when Marvel Top 10 ranks your favorite super heroes, super villains, story lines, and much ...
45;n8ByrRM9Rv4;Irma vs Elody ‘ Loliwe ‘ de ZaharaSA Les Battles | The Voice Afrique francophone 2017;The Voice Afrique;24;2017-11-25T22:20:24Z;https://i.ytimg.com/vi/n8ByrRM9Rv4/default.jpg;False;The Voice Afrique francophone 2017.
46;YQJKgtAktLQ;"Marvel&#39;s Agents of S.H.I.E.L.D. Season 5 Trailer";Marvel Entertainment;24;2017-11-20T19:00:05Z;https://i.ytimg.com/vi/YQJKgtAktLQ/default.jpg;False;Get a look at what's to come this season, as Coulson and the team find themselves stranded in space with new friends and new foes! Don't miss the two-hour ...
47;TPaAKDyurD0;Medley Coachs;The Voice Afrique;24;2017-11-25T22:54:00Z;https://i.ytimg.com/vi/TPaAKDyurD0/default.jpg;False;The Voice Afrique francophone 2017.
48;-YoDsibwzCI;"Данэлия Тулешова &quot;Не твоя війна&quot; – финал – Голос. Дети 4 сезон";Голос країни;24;2017-12-17T22:23:22Z;https://i.ytimg.com/vi/-YoDsibwzCI/default.jpg;False;"Данэлия Тулешова из команды Монатика исполнила песню ""Не твоя війна"" Океан Эльзы в 7 эфире 4 сезона Голос. Дети. Смотрите полную версию ..."
49;lZFiAx2XODk;LEGO Marvel Super Heroes 2 - Thor Trailer;Marvel Entertainment;24;2017-11-01T13:06:07Z;https://i.ytimg.com/vi/lZFiAx2XODk/default.jpg;False;Subscribe to Marvel: http://bit.ly/WeO3YJ Follow Marvel on Twitter: ‪https://twitter.com/marvel Like Marvel on FaceBook: ‪https://www.facebook.com/Marvel For‬‬ ...
50;G7m2GQ-WKRo;BEST THING EVER: Judges Reading Funny Comments | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-12-10T05:34:55Z;https://i.ytimg.com/vi/G7m2GQ-WKRo/default.jpg;False;These quirky comments got us in stitches. Subscribe for the latest uploads ▻ http://bit.ly/AsiasGotTalent_YT Asia's Got Talent Season 2, Thursdays at 8.30PM ...
51;muk33nlCnQk;ALL THE MONEY IN THE WORLD - Review Trailer;Sony Pictures Entertainment;24;2017-12-22T19:00:05Z;https://i.ytimg.com/vi/muk33nlCnQk/default.jpg;False;All The Money In The World is in theaters on Christmas day. Follow Us on Social: https://www.facebook.com/AllTheMoneyMovie/ ...
52;Q4_ex7a9ZcY;AVENGERS INFINITY WAR Trailer Español (2018);FilmSelect Español;24;2017-11-29T13:30:07Z;https://i.ytimg.com/vi/Q4_ex7a9ZcY/default.jpg;False;"Primer Trailer de ""Avengers Infinity War"" en Espanol Fecha de Estreno: 27 de Abril de 2018."
53;VR_krxOz2jk;"Денис Довирак, Святослав Стефьюк &quot;Країна мрій&quot; – нокауты – Голос. Дети 4 сезон";Голос країни;24;2017-12-10T20:10:21Z;https://i.ytimg.com/vi/VR_krxOz2jk/default.jpg;False;"Денис Довирак, Святослав Стефьюк из команды Монатика исполнили песню ""Країна мрій"" группы ""Вопли Видоплясова"" в 6 эфире 4 сезона Голос. Дети."
54;sjZQ_AO5zGc;One Day At A Time – Original Main Title from Season 2 (1975);Sony Pictures Entertainment;24;2017-12-06T19:33:35Z;https://i.ytimg.com/vi/sjZQ_AO5zGc/default.jpg;False;Original Main Title from Season 2 (1975) of One Day At A Time, executive produced and developed by Norman Lear, this sitcom follows the struggles of a 1970s ...
55;Tae-c-kU4Es;Nacy Praise ‘ Way maker ’ de Sinach Audition à l’aveugle The Voice Afrique francophone 2017;The Voice Afrique;24;2017-11-18T21:56:02Z;https://i.ytimg.com/vi/Tae-c-kU4Es/default.jpg;False;The Voice Afrique francophone 2017.
56;tYrwn5J7ykk;Deniel Sarmiento Semi-Final 1 | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-16T14:10:21Z;https://i.ytimg.com/vi/tYrwn5J7ykk/default.jpg;False;Vote #AGTVote4 to send contemporary dancer Deniel Sermiento to the Grand Final! To vote: 1) Create a Facebook post with the hashtag #AGTVote4 , OR 2) ...
57;vDxD4HwEFdY;"러블리즈(Lovelyz) &quot;종소리 (Twinkle)&quot; Official MV";woolliment;24;2017-11-14T09:00:06Z;https://i.ytimg.com/vi/vDxD4HwEFdY/default.jpg;False;"If you like this Video, Plz click ""LIKE"" and ""SUBSCRIBE"". 러블리즈(Lovelyz) ""종소리(Twinkle)"" Official MV #Lovelyz #러블리즈 #종소리 #Twinkle #Fall_in_Lovelyz ..."
58;J6GUmZPk6Bc;TOP 10: Entries from Luxembourg at the Eurovision Song Contest;Eurovision Song Contest;24;2017-11-19T08:30:00Z;https://i.ytimg.com/vi/J6GUmZPk6Bc/default.jpg;False;Luxembourg hasn't participated at the contest for many years but remains one of the most successful countries with 5 victories. Which song is your favourite?
59;I25Qmef7tBE;【单曲纯享】华晨宇《爸，我回来了》—《天籁之战2》第8期【东方卫视官方高清】;SMG上海电视台官方频道 SMG Shanghai TV Official Channel;24;2017-12-09T14:11:24Z;https://i.ytimg.com/vi/I25Qmef7tBE/default.jpg;False;【天籁之战2】每周日更新 《天籁之战2》是东方卫视自主原创、倾力打造的全新大型棚内音乐挑战节目。由华晨宇、费玉清、莫文蔚、杨坤、张杰担任固定明星导师，通过星 ...
60;eKNAUwIhMOA;"Данэлия Тулешова &quot;Spectrum&quot;– песня победительницы – финал – Голос. Дети 4 сезон";Голос країни;24;2017-12-17T22:50:10Z;https://i.ytimg.com/vi/eKNAUwIhMOA/default.jpg;False;"Данэлия Тулешова из команды Монатика исполнила песню ""Spectrum"" Florence + The Machine в 7 эфире 4 сезона Голос. Дети. Смотрите полную ..."
61;EGWD-ZM68jE;"Мария Ермакова &quot;Run to you&quot; – нокауты – Голос. Дети 4 сезон";Голос країни;24;2017-12-10T20:26:44Z;https://i.ytimg.com/vi/EGWD-ZM68jE/default.jpg;False;"Мария Ермакова из команды Натальи Могилевской исполнила песню ""Run to you"" Уитни Хьюстон в 6 эфире 4 сезона Голос. Дети. Смотрите полные ..."
62;3VbHg5fqBYw;Avengers: Infinity War Trailer Tease;Marvel Entertainment;24;2017-11-28T17:09:22Z;https://i.ytimg.com/vi/3VbHg5fqBYw/default.jpg;False;"Thank you to the best fans in the universe! Marvel Studios' ""Avengers: Infinity War"" Trailer TOMORROW. ▻ Subscribe to Marvel: http://bit.ly/WeO3YJ Follow ..."
63;QsTj1Efob_0;"Нино Басилая &quot;When we were young&quot; – выбор вслепую – Голос. Дети 4 сезон";Голос країни;24;2017-11-26T19:41:13Z;https://i.ytimg.com/vi/QsTj1Efob_0/default.jpg;False;"Нино Басилая исполнила песню ""When we were young"" певицы Adele на слепых прослушиваниях в 4 выпуске 4 сезона Голос. Дети. Смотреть онлайн ..."
64;HZ8nG3eSinI;Las Chicas del Cable |  Temporada 2 | Tráiler | Netflix;Netflix Latinoamérica;24;2017-11-29T14:00:03Z;https://i.ytimg.com/vi/HZ8nG3eSinI/default.jpg;False;No hablaremos de esto... hasta el 25 de diciembre.
65;uuq9eY9Qe_o;Sean Milano vs Michelle Durelle ‘Bad boy‘ de Fally I. ft Aya N. Les Battles | The Voice Afrique 2017;The Voice Afrique;24;2017-12-09T22:01:21Z;https://i.ytimg.com/vi/uuq9eY9Qe_o/default.jpg;False;The Voice Afrique francophone 2017.
66;JIo17KhD-is;"EXCLUSIVE - The Sacred Riana SPEAKS | Asia&#39;s Got Talent 2017";Asia's Got Talent;24;2017-12-17T12:00:00Z;https://i.ytimg.com/vi/JIo17KhD-is/default.jpg;False;MUST WATCH: The Sacred Riana divulges all her feels in winning Asia's Got Talent Season 2! Subscribe for the latest uploads ▻ http://bit.ly/AsiasGotTalent_YT ...
67;XkIK20LlEk0;Canion Shjirbat Grand Final | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-12-07T17:06:07Z;https://i.ytimg.com/vi/XkIK20LlEk0/default.jpg;False;Wishing for Whizkid Dancer, Canion Shijirbat to win Asia's Got Talent Season 2? Get into action and vote #AGTVote8 now! To vote: 1) Create a Facebook post ...
68;D0-CTjZbNKU;"Илья, Лиза, Тимофей  – &quot;На небі&quot; – бои – Голос. Діти 4 сезон";Голос країни;24;2017-12-03T20:35:57Z;https://i.ytimg.com/vi/D0-CTjZbNKU/default.jpg;False;"Илья, Лиза, Тимофей из команды Натальи Могилевской исполнили песню ""На небі"" группы ""Океан Эльзы"" в 5 эфире 4 сезона Голос. Дети. Смотреть ..."
69;QKQLFaFSmBU;Jim y Andy | Tráiler oficial | Netflix;Netflix Latinoamérica;24;2017-11-06T17:17:41Z;https://i.ytimg.com/vi/QKQLFaFSmBU/default.jpg;False;En 1999, Jim Carrey interpretó a su ídolo, Andy Kaufman, en la película “El lunático”. Lo que sucedió detrás de las cámaras se mantuvo oculto durante más de ...
70;CHPD-8lqvkY;Canion Shijirbat Golden Buzzer Audition! | Asia’s Got Talent 2017;Asia's Got Talent;24;2017-11-02T13:29:21Z;https://i.ytimg.com/vi/CHPD-8lqvkY/default.jpg;False;GO FOR GOLD! Canion Shijirbat from Mongolia combined graphic design and dance to earn a Golden Buzzer from the Hosts! PLUS, he earned himself a trip to ...
71;qvrP6TQZbJI;"MONATIK, Данэлия Тулешова, Нино Басилая &quot;Мудрые деревья&quot; – финал – Голос. Дети 4 сезон";Голос країни;24;2017-12-17T21:33:59Z;https://i.ytimg.com/vi/qvrP6TQZbJI/default.jpg;False;"MONATIK, Данэлия Тулешова, Нино Басилая исполнили песню ""Мудрые деревья"" Монатика в 7 эфире 4 сезона Голос. Дети. Смотрите полную версию ..."
72;B5OR2PVTFCU;"Финалисты Голос. Дети &quot;Талановита країна&quot; – финал – Голос. Дети 4 сезон";Голос країни;24;2017-12-17T19:21:13Z;https://i.ytimg.com/vi/B5OR2PVTFCU/default.jpg;False;"Финалисты исполнили песню ""Талановита країна"", написанную Монатиком, в 7 эфире 4 сезона Голос. Дети. Смотрите полную версию выступлений по ..."
73;W6ObIpUvgco;"Александр, Ева, Полина – &quot;У долі своя весна&quot; – бои – Голос. Діти 4 сезон";Голос країни;24;2017-12-03T20:26:27Z;https://i.ytimg.com/vi/W6ObIpUvgco/default.jpg;False;"Александр, Ева, Полина из команды Время и Стекло исполнили песню ""У долі своя весна"" Софии Ротару в 5 эфире 4 сезона Голос. Дети. Смотреть ..."
74;nxmGiD1T0Ms;ON WINGS OF EAGLES: Official Trailer - Available on DVD and Digital Now;Sony Pictures Entertainment;24;2017-11-08T20:38:49Z;https://i.ytimg.com/vi/nxmGiD1T0Ms/default.jpg;False;Eric Liddell - China's first gold medalist and one of Scotland's greatest athletes - returns to war-torn China. Subscribe to Sony Pictures for exclusive video ...
75;ep2x7945YgA;"Время и Стекло, Александр Миненок, Яна Горная &quot;Тролль&quot; – финал – Голос. Дети 4 сезон";Голос країни;24;2017-12-17T19:56:21Z;https://i.ytimg.com/vi/ep2x7945YgA/default.jpg;False;"Время и Стекло, Александр Миненок, Яна Горная исполнили песню ""Тролль"" группы ""Время и Стекло"" в 7 эфире 4 сезона Голос. Дети. Смотрите полную ..."
76;9N9jXsdnkrA;¿Aló, boluda? hablás con el demagorgon | Netflix;Netflix Latinoamérica;24;2017-11-13T11:00:00Z;https://i.ytimg.com/vi/9N9jXsdnkrA/default.jpg;False;Y así es como los demogorgons pasan el tiempo entre temporadas... SUSCRÍBETE: https://bit.ly/2W85El8 Acerca de Netflix: Netflix es el principal servicio de ...
